OBJECTID,pointid,grid_code,POINT_X,POINT_Y
10606,3292956,16.39999962,532624.75,152002.75
10607,3292957,16.89999962,532625.25,152002.75
10608,3292958,15.10000038,532625.75,152002.75
10609,3292959,15.10000038,532626.25,152002.75
10610,3292960,16.39999962,532626.75,152002.75
10611,3292961,15.19999981,532627.25,152002.75
10612,3292962,16,532627.75,152002.75
10613,3292963,15.60000038,532628.25,152002.75
10614,3292964,16.20000076,532628.75,152002.75
10615,3292965,17,532629.25,152002.75
10616,3292966,17.89999962,532629.75,152002.75
10617,3292967,17.79999924,532630.25,152002.75
10618,3292968,17.89999962,532630.75,152002.75
10619,3292969,17.29999924,532631.25,152002.75
10620,3292970,18.70000076,532631.75,152002.75
10621,3292971,16.60000038,532632.25,152002.75
10622,3292972,16.10000038,532632.75,152002.75
10623,3292973,18,532634.75,152002.75
10624,3292974,16.70000076,532635.25,152002.75
10625,3292975,16.20000076,532635.75,152002.75
10626,3292976,16.60000038,532636.25,152002.75
10627,3292977,17,532636.75,152002.75
10628,3292978,17.60000038,532637.25,152002.75
10629,3292979,13.69999981,532637.75,152002.75
10630,3292980,17.89999962,532638.25,152002.75
10631,3292981,17.89999962,532638.75,152002.75
10632,3292982,15.80000019,532639.25,152002.75
10633,3292983,17.79999924,532640.25,152002.75
10634,3292984,18.20000076,532640.75,152002.75
10635,3292985,18.29999924,532641.25,152002.75
10636,3292986,10.5,532641.75,152002.75
10637,3292987,18.10000038,532642.25,152002.75
10638,3292988,17.39999962,532642.75,152002.75
10639,3292989,18.10000038,532643.25,152002.75
10640,3292990,17.60000038,532643.75,152002.75
10641,3292991,18.39999962,532644.25,152002.75
10642,3292992,16.5,532644.75,152002.75
10643,3292993,14.80000019,532645.25,152002.75
10644,3292994,12.5,532646.25,152002.75
10645,3292995,14.89999962,532647.75,152002.75
10646,3292996,18.39999962,532648.25,152002.75
10647,3292997,17,532648.75,152002.75
10648,3292998,16.20000076,532649.25,152002.75
10649,3292999,11.69999981,532649.75,152002.75
10650,3293000,17.10000038,532650.25,152002.75
10651,3293001,16.89999962,532650.75,152002.75
10652,3293002,18.29999924,532651.25,152002.75
10653,3293003,17.60000038,532651.75,152002.75
10654,3293004,17.39999962,532652.25,152002.75
10655,3293005,15.69999981,532653.75,152002.75
10656,3293006,17.20000076,532654.25,152002.75
10657,3293007,16.5,532654.75,152002.75
10658,3293008,16.5,532655.25,152002.75
10659,3293009,16.5,532655.75,152002.75
10660,3293010,16,532656.25,152002.75
10661,3293011,17.70000076,532656.75,152002.75
10662,3293012,17.10000038,532657.25,152002.75
10663,3293013,15.19999981,532657.75,152002.75
10664,3293014,15.19999981,532658.25,152002.75
10665,3293015,15.80000019,532658.75,152002.75
10666,3293016,15.80000019,532659.25,152002.75
10667,3293017,16.10000038,532659.75,152002.75
10668,3293018,11.89999962,532660.75,152002.75
10669,3293019,15,532661.25,152002.75
10670,3293020,16.79999924,532661.75,152002.75
10671,3293021,15.10000038,532662.25,152002.75
10672,3293022,14.10000038,532662.75,152002.75
10673,3293023,14.10000038,532663.25,152002.75
10674,3293024,15,532663.75,152002.75
10675,3293025,15.10000038,532664.25,152002.75
10676,3293026,15.39999962,532664.75,152002.75
10677,3293027,15.89999962,532665.25,152002.75
10678,3293028,15.80000019,532665.75,152002.75
10679,3293029,15.19999981,532666.25,152002.75
10680,3293030,14.60000038,532666.75,152002.75
10681,3293031,16.89999962,532667.25,152002.75
10682,3293032,5.599999905,532667.75,152002.75
10683,3293033,16,532668.25,152002.75
10684,3293034,16,532668.75,152002.75
10685,3293035,17.89999962,532669.75,152002.75
10686,3293036,17.60000038,532670.25,152002.75
10687,3293037,17,532670.75,152002.75
10688,3293038,17.89999962,532671.25,152002.75
10689,3293039,18.10000038,532672.25,152002.75
10690,3293040,17.39999962,532673.25,152002.75
10691,3293041,16.79999924,532673.75,152002.75
10692,3293042,17.5,532674.25,152002.75
10693,3293043,17.5,532674.75,152002.75
10694,3293044,17.89999962,532675.25,152002.75
10695,3293045,17.10000038,532675.75,152002.75
10696,3293046,14.89999962,532676.25,152002.75
10697,3293047,6.900000095,532676.75,152002.75
10698,3293048,16.29999924,532678.25,152002.75
10699,3293049,15.80000019,532678.75,152002.75
10700,3293050,18,532679.25,152002.75
10701,3293051,17.79999924,532679.75,152002.75
10702,3293052,18.10000038,532680.25,152002.75
10703,3293053,18.10000038,532680.75,152002.75
10704,3293054,18.29999924,532681.25,152002.75
10705,3293055,18.29999924,532681.75,152002.75
10706,3293056,17.20000076,532682.25,152002.75
10707,3293057,18.5,532682.75,152002.75
10708,3293058,17.79999924,532683.25,152002.75
10709,3293059,16.5,532683.75,152002.75
10710,3293060,17.89999962,532684.25,152002.75
10711,3293061,4.599999905,532685.25,152002.75
10712,3293062,16.60000038,532685.75,152002.75
10713,3293063,14.80000019,532686.25,152002.75
10714,3293064,15.60000038,532686.75,152002.75
10715,3293065,17,532687.25,152002.75
10716,3293066,17,532687.75,152002.75
10717,3293067,16,532688.25,152002.75
10718,3293068,16.5,532688.75,152002.75
10719,3293069,14.5,532689.25,152002.75
10720,3293070,14.60000038,532689.75,152002.75
10721,3293071,14.89999962,532690.25,152002.75
10722,3293072,14.60000038,532690.75,152002.75
10723,3293073,14.89999962,532691.25,152002.75
10724,3293074,15.30000019,532691.75,152002.75
10725,3293075,15.80000019,532692.25,152002.75
10726,3293076,15.19999981,532692.75,152002.75
10727,3293077,15.5,532693.25,152002.75
10728,3293078,14.39999962,532693.75,152002.75
10729,3293079,14.69999981,532694.25,152002.75
10730,3293080,15.19999981,532694.75,152002.75
10731,3293081,9,532695.25,152002.75
10732,3293082,14.10000038,532695.75,152002.75
10733,3293083,14.19999981,532696.25,152002.75
10734,3293084,13.5,532696.75,152002.75
10735,3293085,14.19999981,532697.25,152002.75
10736,3293086,14.89999962,532697.75,152002.75
10737,3293087,10.89999962,532698.25,152002.75
10738,3293088,3.700000048,532698.75,152002.75
10739,3293089,11,532699.25,152002.75
10740,3293090,12.60000038,532699.75,152002.75
10741,3293091,14.80000019,532700.25,152002.75
10742,3293092,14.19999981,532700.75,152002.75
10743,3293093,14.80000019,532701.25,152002.75
10744,3293094,11.60000038,532701.75,152002.75
10745,3293095,10.5,532702.25,152002.75
10746,3293096,10.60000038,532702.75,152002.75
10747,3293097,10.60000038,532703.25,152002.75
10749,3293713,5.800000191,532596.75,152002.25
10750,3293714,5.599999905,532597.25,152002.25
10751,3293715,7.900000095,532598.25,152002.25
10752,3293716,8.300000191,532598.75,152002.25
10753,3293717,8.600000381,532599.25,152002.25
10754,3293718,9.5,532599.75,152002.25
10755,3293719,9.600000381,532600.25,152002.25
10756,3293720,10.69999981,532600.75,152002.25
10757,3293721,10.80000019,532601.25,152002.25
10758,3293722,10.69999981,532601.75,152002.25
10759,3293723,9.399999619,532602.25,152002.25
10760,3293724,12.5,532602.75,152002.25
10761,3293725,12.30000019,532603.25,152002.25
10762,3293726,13,532603.75,152002.25
10763,3293727,13.10000038,532604.25,152002.25
10764,3293728,10.69999981,532604.75,152002.25
10765,3293729,12,532605.25,152002.25
10766,3293730,13.60000038,532605.75,152002.25
10767,3293731,13.89999962,532606.25,152002.25
10768,3293732,14.10000038,532606.75,152002.25
10769,3293733,10.5,532607.25,152002.25
10770,3293734,12.60000038,532608.25,152002.25
10771,3293735,12.89999962,532608.75,152002.25
10772,3293736,12.5,532609.25,152002.25
10773,3293737,11.69999981,532609.75,152002.25
10774,3293738,13.10000038,532610.25,152002.25
10775,3293739,14.5,532610.75,152002.25
10776,3293740,14.39999962,532611.25,152002.25
10777,3293741,14.39999962,532612.25,152002.25
10778,3293742,15.89999962,532612.75,152002.25
10779,3293743,16.29999924,532613.25,152002.25
10780,3293744,16.10000038,532613.75,152002.25
10781,3293745,14.19999981,532614.25,152002.25
10782,3293746,12.69999981,532614.75,152002.25
10783,3293747,4.300000191,532615.25,152002.25
10784,3293748,16,532616.25,152002.25
10785,3293749,15.19999981,532616.75,152002.25
10786,3293750,14.60000038,532617.25,152002.25
10787,3293751,6.199999809,532617.75,152002.25
10788,3293752,9.100000381,532618.25,152002.25
10789,3293753,10.5,532618.75,152002.25
10790,3293754,16.60000038,532619.25,152002.25
10791,3293755,15.19999981,532619.75,152002.25
10792,3293756,3.200000048,532620.25,152002.25
10793,3293757,7.800000191,532620.75,152002.25
10794,3293758,14.80000019,532621.25,152002.25
10795,3293759,16.79999924,532621.75,152002.25
10796,3293760,14.30000019,532622.25,152002.25
10797,3293761,16.29999924,532622.75,152002.25
10798,3293762,16.89999962,532623.25,152002.25
10799,3293763,16.79999924,532623.75,152002.25
10800,3293764,17,532624.25,152002.25
10801,3293765,16.60000038,532624.75,152002.25
10802,3293766,17.10000038,532625.25,152002.25
10803,3293767,16.29999924,532625.75,152002.25
10804,3293768,16.70000076,532626.25,152002.25
10805,3293769,16.70000076,532626.75,152002.25
10806,3293770,15.30000019,532627.25,152002.25
10807,3293771,16.10000038,532627.75,152002.25
10808,3293772,15.60000038,532628.25,152002.25
10809,3293773,16,532628.75,152002.25
10810,3293774,16.79999924,532629.25,152002.25
10811,3293775,17.60000038,532630.25,152002.25
10812,3293776,16.60000038,532630.75,152002.25
10813,3293777,17.60000038,532631.25,152002.25
10814,3293778,16.70000076,532632.25,152002.25
10815,3293779,15.5,532632.75,152002.25
10816,3293780,17.5,532633.75,152002.25
10817,3293781,16.39999962,532635.25,152002.25
10818,3293782,16.70000076,532636.25,152002.25
10819,3293783,17,532636.75,152002.25
10820,3293784,17.70000076,532637.25,152002.25
10821,3293785,17.79999924,532637.75,152002.25
10822,3293786,17,532638.25,152002.25
10823,3293787,18,532638.75,152002.25
10824,3293788,9.300000191,532639.25,152002.25
10825,3293789,8.5,532639.75,152002.25
10826,3293790,17.39999962,532640.25,152002.25
10827,3293791,17.89999962,532640.75,152002.25
10828,3293792,18.20000076,532641.25,152002.25
10829,3293793,17.20000076,532641.75,152002.25
10830,3293794,18.29999924,532642.25,152002.25
10831,3293795,13.89999962,532642.75,152002.25
10832,3293796,14.30000019,532643.25,152002.25
10833,3293797,15.60000038,532643.75,152002.25
10834,3293798,16.39999962,532644.25,152002.25
10835,3293799,16,532644.75,152002.25
10836,3293800,12.60000038,532646.25,152002.25
10837,3293801,14.5,532647.25,152002.25
10838,3293802,14,532647.75,152002.25
10839,3293803,13.89999962,532648.25,152002.25
10840,3293804,14.89999962,532648.75,152002.25
10841,3293805,15.30000019,532649.25,152002.25
10842,3293806,16.70000076,532649.75,152002.25
10843,3293807,18,532650.25,152002.25
10844,3293808,13.30000019,532650.75,152002.25
10845,3293809,18.5,532651.25,152002.25
10846,3293810,18.20000076,532651.75,152002.25
10847,3293811,18.10000038,532652.25,152002.25
10848,3293812,12.89999962,532652.75,152002.25
10849,3293813,13.80000019,532653.25,152002.25
10850,3293814,17.29999924,532653.75,152002.25
10851,3293815,15.89999962,532654.75,152002.25
10852,3293816,16.39999962,532655.25,152002.25
10853,3293817,17.79999924,532655.75,152002.25
10854,3293818,17.29999924,532656.25,152002.25
10855,3293819,17.29999924,532656.75,152002.25
10856,3293820,16.20000076,532657.25,152002.25
10857,3293821,16.60000038,532657.75,152002.25
10858,3293822,16.10000038,532658.25,152002.25
10859,3293823,16.5,532658.75,152002.25
10860,3293824,15.5,532659.25,152002.25
10861,3293825,16.29999924,532659.75,152002.25
10862,3293826,8.199999809,532660.25,152002.25
10863,3293827,18.20000076,532660.75,152002.25
10864,3293828,16.60000038,532661.25,152002.25
10865,3293829,17.5,532661.75,152002.25
10866,3293830,15.5,532662.25,152002.25
10867,3293831,13,532662.75,152002.25
10868,3293832,13.39999962,532663.25,152002.25
10869,3293833,15.10000038,532663.75,152002.25
10870,3293834,14.89999962,532664.25,152002.25
10871,3293835,15.5,532664.75,152002.25
10872,3293836,15.39999962,532665.25,152002.25
10873,3293837,13.69999981,532665.75,152002.25
10874,3293838,14.5,532666.25,152002.25
10875,3293839,14.30000019,532666.75,152002.25
10876,3293840,14,532667.25,152002.25
10877,3293841,16,532667.75,152002.25
10878,3293842,15.80000019,532668.25,152002.25
10879,3293843,16.20000076,532668.75,152002.25
10880,3293844,18.60000038,532669.25,152002.25
10881,3293845,18.20000076,532669.75,152002.25
10882,3293846,17.79999924,532670.25,152002.25
10883,3293847,17,532670.75,152002.25
10884,3293848,17.39999962,532671.25,152002.25
10885,3293849,17.20000076,532671.75,152002.25
10886,3293850,6.300000191,532672.75,152002.25
10887,3293851,17.5,532673.25,152002.25
10888,3293852,16,532673.75,152002.25
10889,3293853,10.80000019,532674.25,152002.25
10890,3293854,16,532674.75,152002.25
10891,3293855,17.39999962,532675.25,152002.25
10892,3293856,18.39999962,532675.75,152002.25
10893,3293857,10.69999981,532676.25,152002.25
10894,3293858,14.69999981,532676.75,152002.25
10895,3293859,14.5,532677.75,152002.25
10896,3293860,15.89999962,532678.25,152002.25
10897,3293861,15.10000038,532678.75,152002.25
10898,3293862,18.20000076,532680.25,152002.25
10899,3293863,16.39999962,532680.75,152002.25
10900,3293864,18.39999962,532681.25,152002.25
10901,3293865,18,532681.75,152002.25
10902,3293866,17.39999962,532682.25,152002.25
10903,3293867,16.29999924,532683.75,152002.25
10904,3293868,17.79999924,532684.25,152002.25
10905,3293869,17.5,532684.75,152002.25
10906,3293870,4.400000095,532685.25,152002.25
10907,3293871,15.69999981,532685.75,152002.25
10908,3293872,17.79999924,532686.25,152002.25
10909,3293873,16.79999924,532686.75,152002.25
10910,3293874,17.10000038,532687.25,152002.25
10911,3293875,17.20000076,532687.75,152002.25
10912,3293876,16.89999962,532688.25,152002.25
10913,3293877,11.39999962,532688.75,152002.25
10914,3293878,14.5,532689.25,152002.25
10915,3293879,14.69999981,532689.75,152002.25
10916,3293880,14.80000019,532690.25,152002.25
10917,3293881,14.39999962,532690.75,152002.25
10918,3293882,14,532691.25,152002.25
10919,3293883,13.19999981,532691.75,152002.25
10920,3293884,15.39999962,532692.25,152002.25
10921,3293885,8.899999619,532692.75,152002.25
10922,3293886,10.69999981,532693.25,152002.25
10923,3293887,14.89999962,532693.75,152002.25
10924,3293888,14.89999962,532694.25,152002.25
10925,3293889,14.5,532694.75,152002.25
10926,3293890,9.699999809,532695.25,152002.25
10927,3293891,13.5,532695.75,152002.25
10928,3293892,12.10000038,532696.25,152002.25
10929,3293893,15.19999981,532696.75,152002.25
10930,3293894,14.39999962,532697.25,152002.25
10931,3293895,10.69999981,532698.25,152002.25
10932,3293896,11.39999962,532698.75,152002.25
10933,3293897,13.10000038,532699.25,152002.25
10934,3293898,6.5,532699.75,152002.25
10935,3293899,13,532700.25,152002.25
10936,3293900,14.19999981,532700.75,152002.25
10937,3293901,13.89999962,532701.25,152002.25
10938,3293902,14,532701.75,152002.25
10939,3293903,9.800000191,532702.25,152002.25
10940,3293904,10.10000038,532702.75,152002.25
10941,3293905,10.30000019,532703.25,152002.25
10942,3293906,10.30000019,532703.75,152002.25
10943,3294492,6.300000191,532596.75,152001.75
10944,3294493,6.300000191,532597.25,152001.75
10945,3294494,6.900000095,532597.75,152001.75
10946,3294495,7.900000095,532598.25,152001.75
10947,3294496,9.100000381,532598.75,152001.75
10948,3294497,9.100000381,532599.25,152001.75
10949,3294498,9.699999809,532599.75,152001.75
10950,3294499,9.199999809,532600.25,152001.75
10951,3294500,10.69999981,532600.75,152001.75
10952,3294501,10.89999962,532601.25,152001.75
10953,3294502,10.60000038,532601.75,152001.75
10954,3294503,11.30000019,532602.25,152001.75
10955,3294504,12.39999962,532602.75,152001.75
10956,3294505,13,532603.25,152001.75
10957,3294506,13,532603.75,152001.75
10958,3294507,13.60000038,532604.25,152001.75
10959,3294508,13,532604.75,152001.75
10960,3294509,14,532605.25,152001.75
10961,3294510,11.10000038,532605.75,152001.75
10962,3294511,13.39999962,532606.75,152001.75
10963,3294512,12.10000038,532607.25,152001.75
10964,3294513,12.30000019,532607.75,152001.75
10965,3294514,12.80000019,532608.25,152001.75
10966,3294515,12.80000019,532608.75,152001.75
10967,3294516,12.80000019,532609.25,152001.75
10968,3294517,13.19999981,532609.75,152001.75
10969,3294518,13.19999981,532610.25,152001.75
10970,3294519,14.69999981,532611.25,152001.75
10971,3294520,13.89999962,532611.75,152001.75
10972,3294521,13.5,532612.25,152001.75
10973,3294522,15.89999962,532612.75,152001.75
10974,3294523,15.5,532613.75,152001.75
10975,3294524,14.5,532614.25,152001.75
10976,3294525,16.60000038,532614.75,152001.75
10977,3294526,14.39999962,532615.25,152001.75
10978,3294527,14.60000038,532615.75,152001.75
10979,3294528,12.89999962,532616.75,152001.75
10980,3294529,15.5,532617.25,152001.75
10981,3294530,12.80000019,532617.75,152001.75
10982,3294531,13.69999981,532618.75,152001.75
10983,3294532,13.39999962,532619.25,152001.75
10984,3294533,13.10000038,532619.75,152001.75
10985,3294534,11.30000019,532620.25,152001.75
10986,3294535,10,532620.75,152001.75
10987,3294536,17.29999924,532621.25,152001.75
10988,3294537,16.70000076,532621.75,152001.75
10989,3294538,18,532622.25,152001.75
10990,3294539,16,532622.75,152001.75
10991,3294540,17.10000038,532623.25,152001.75
10992,3294541,16.89999962,532623.75,152001.75
10993,3294542,17.10000038,532624.25,152001.75
10994,3294543,16.5,532624.75,152001.75
10995,3294544,16.5,532625.75,152001.75
10996,3294545,14.39999962,532626.25,152001.75
10997,3294546,16.60000038,532626.75,152001.75
10998,3294547,16,532627.25,152001.75
10999,3294548,16.29999924,532627.75,152001.75
11000,3294549,9,532628.25,152001.75
11001,3294550,16.5,532628.75,152001.75
11002,3294551,16.89999962,532629.25,152001.75
11003,3294552,16.79999924,532629.75,152001.75
11004,3294553,17.70000076,532630.25,152001.75
11005,3294554,17.39999962,532630.75,152001.75
11006,3294555,17.39999962,532631.25,152001.75
11007,3294556,17.10000038,532631.75,152001.75
11008,3294557,16.39999962,532632.25,152001.75
11009,3294558,17.79999924,532632.75,152001.75
11010,3294559,15.10000038,532633.25,152001.75
11011,3294560,16.79999924,532633.75,152001.75
11012,3294561,18.29999924,532634.25,152001.75
11013,3294562,17.10000038,532634.75,152001.75
11014,3294563,17.89999962,532635.25,152001.75
11015,3294564,16.39999962,532636.25,152001.75
11016,3294565,17.20000076,532636.75,152001.75
11017,3294566,16.79999924,532637.25,152001.75
11018,3294567,17.29999924,532637.75,152001.75
11019,3294568,16.29999924,532638.25,152001.75
11020,3294569,17.60000038,532638.75,152001.75
11021,3294570,17.20000076,532639.25,152001.75
11022,3294571,18.20000076,532639.75,152001.75
11023,3294572,11.19999981,532640.25,152001.75
11024,3294573,17.79999924,532640.75,152001.75
11025,3294574,18.10000038,532641.25,152001.75
11026,3294575,18.39999962,532641.75,152001.75
11027,3294576,18.10000038,532642.25,152001.75
11028,3294577,18.20000076,532642.75,152001.75
11029,3294578,15.10000038,532643.75,152001.75
11030,3294579,14.10000038,532644.25,152001.75
11031,3294580,13.89999962,532644.75,152001.75
11032,3294581,18.10000038,532645.25,152001.75
11033,3294582,13.89999962,532648.25,152001.75
11034,3294583,15.89999962,532649.25,152001.75
11035,3294584,16.20000076,532649.75,152001.75
11036,3294585,17.60000038,532650.25,152001.75
11037,3294586,18,532650.75,152001.75
11038,3294587,18.10000038,532651.25,152001.75
11039,3294588,18,532651.75,152001.75
11040,3294589,17.20000076,532652.25,152001.75
11041,3294590,17,532653.75,152001.75
11042,3294591,16.39999962,532654.25,152001.75
11043,3294592,16.20000076,532654.75,152001.75
11044,3294593,17,532655.25,152001.75
11045,3294594,17.29999924,532655.75,152001.75
11046,3294595,17.10000038,532656.25,152001.75
11047,3294596,17.5,532656.75,152001.75
11048,3294597,17.89999962,532657.25,152001.75
11049,3294598,15.69999981,532657.75,152001.75
11050,3294599,16,532658.25,152001.75
11051,3294600,16.39999962,532658.75,152001.75
11052,3294601,16,532659.25,152001.75
11053,3294602,15,532659.75,152001.75
11054,3294603,18.5,532660.25,152001.75
11055,3294604,18,532660.75,152001.75
11056,3294605,15.89999962,532661.25,152001.75
11057,3294606,16.79999924,532661.75,152001.75
11058,3294607,15.89999962,532662.25,152001.75
11059,3294608,12.89999962,532662.75,152001.75
11060,3294609,12.80000019,532663.25,152001.75
11061,3294610,14.5,532663.75,152001.75
11062,3294611,13.89999962,532664.25,152001.75
11063,3294612,13.89999962,532664.75,152001.75
11064,3294613,12.60000038,532665.25,152001.75
11065,3294614,13.89999962,532665.75,152001.75
11066,3294615,17.39999962,532666.25,152001.75
11067,3294616,12.60000038,532666.75,152001.75
11068,3294617,12.60000038,532667.25,152001.75
11069,3294618,16,532668.25,152001.75
11070,3294619,17.20000076,532668.75,152001.75
11071,3294620,17.39999962,532669.25,152001.75
11072,3294621,14.5,532669.75,152001.75
11073,3294622,17.89999962,532670.25,152001.75
11074,3294623,17.70000076,532670.75,152001.75
11075,3294624,4.699999809,532671.25,152001.75
11076,3294625,17.10000038,532671.75,152001.75
11077,3294626,7.400000095,532672.25,152001.75
11078,3294627,11.39999962,532673.25,152001.75
11079,3294628,15.10000038,532673.75,152001.75
11080,3294629,17.29999924,532674.25,152001.75
11081,3294630,12.80000019,532674.75,152001.75
11082,3294631,13.10000038,532675.25,152001.75
11083,3294632,12.10000038,532675.75,152001.75
11084,3294633,18,532676.25,152001.75
11085,3294634,14.60000038,532677.75,152001.75
11086,3294635,14.89999962,532678.25,152001.75
11087,3294636,16.39999962,532678.75,152001.75
11088,3294637,16,532679.25,152001.75
11089,3294638,18.10000038,532679.75,152001.75
11090,3294639,18.10000038,532680.25,152001.75
11091,3294640,18,532680.75,152001.75
11092,3294641,17.10000038,532681.25,152001.75
11093,3294642,17.79999924,532681.75,152001.75
11094,3294643,12.69999981,532682.75,152001.75
11095,3294644,17.20000076,532683.25,152001.75
11096,3294645,18.79999924,532683.75,152001.75
11097,3294646,17.70000076,532684.25,152001.75
11098,3294647,7.800000191,532684.75,152001.75
11099,3294648,9.300000191,532685.25,152001.75
11100,3294649,8.399999619,532685.75,152001.75
11101,3294650,16.39999962,532686.25,152001.75
11102,3294651,17.10000038,532686.75,152001.75
11103,3294652,17.89999962,532687.25,152001.75
11104,3294653,16.29999924,532687.75,152001.75
11105,3294654,17.89999962,532688.25,152001.75
11106,3294655,17,532688.75,152001.75
11107,3294656,15.30000019,532690.25,152001.75
11108,3294657,6.099999905,532690.75,152001.75
11109,3294658,11.10000038,532691.25,152001.75
11110,3294659,13.80000019,532691.75,152001.75
11111,3294660,5.900000095,532692.75,152001.75
11112,3294661,9.899999619,532693.25,152001.75
11113,3294662,14.19999981,532693.75,152001.75
11114,3294663,14.10000038,532694.25,152001.75
11115,3294664,14.89999962,532694.75,152001.75
11116,3294665,9.5,532695.25,152001.75
11117,3294666,9.600000381,532695.75,152001.75
11118,3294667,12.10000038,532696.25,152001.75
11119,3294668,12.19999981,532696.75,152001.75
11120,3294669,14.19999981,532697.25,152001.75
11121,3294670,7.300000191,532697.75,152001.75
11122,3294671,3.900000095,532698.25,152001.75
11123,3294672,14.60000038,532698.75,152001.75
11124,3294673,15.30000019,532699.25,152001.75
11125,3294674,14,532699.75,152001.75
11126,3294675,13.80000019,532700.25,152001.75
11127,3294676,12.39999962,532700.75,152001.75
11128,3294677,12.80000019,532701.25,152001.75
11129,3294678,13.5,532701.75,152001.75
11130,3294679,6.900000095,532702.25,152001.75
11131,3294680,11.69999981,532702.75,152001.75
11132,3294681,8.899999619,532703.25,152001.75
11133,3295246,6.300000191,532596.75,152001.25
11134,3295247,6.300000191,532597.25,152001.25
11135,3295248,7.099999905,532597.75,152001.25
11136,3295249,7.599999905,532598.25,152001.25
11137,3295250,9.699999809,532598.75,152001.25
11138,3295251,9.300000191,532599.25,152001.25
11139,3295252,9.300000191,532599.75,152001.25
11140,3295253,10.10000038,532600.25,152001.25
11141,3295254,9.899999619,532600.75,152001.25
11142,3295255,10.39999962,532601.25,152001.25
11143,3295256,9.100000381,532601.75,152001.25
11144,3295257,11.80000019,532602.25,152001.25
11145,3295258,12.19999981,532602.75,152001.25
11146,3295259,11.89999962,532603.25,152001.25
11147,3295260,12.80000019,532603.75,152001.25
11148,3295261,11.39999962,532604.25,152001.25
11149,3295262,12.69999981,532604.75,152001.25
11150,3295263,13,532605.25,152001.25
11151,3295264,13.80000019,532605.75,152001.25
11152,3295265,12.89999962,532606.25,152001.25
11153,3295266,11.60000038,532606.75,152001.25
11154,3295267,12.5,532607.25,152001.25
11155,3295268,12.39999962,532607.75,152001.25
11156,3295269,12.69999981,532608.25,152001.25
11157,3295270,13.10000038,532608.75,152001.25
11158,3295271,13.80000019,532609.25,152001.25
11159,3295272,14,532609.75,152001.25
11160,3295273,13.5,532610.25,152001.25
11161,3295274,11.89999962,532610.75,152001.25
11162,3295275,15.10000038,532611.75,152001.25
11163,3295276,15.19999981,532612.25,152001.25
11164,3295277,14.30000019,532612.75,152001.25
11165,3295278,16.10000038,532613.25,152001.25
11166,3295279,11.39999962,532613.75,152001.25
11167,3295280,15,532614.25,152001.25
11168,3295281,15.30000019,532614.75,152001.25
11169,3295282,15.60000038,532615.25,152001.25
11170,3295283,13.69999981,532615.75,152001.25
11171,3295284,13,532616.75,152001.25
11172,3295285,15.5,532617.25,152001.25
11173,3295286,11.30000019,532617.75,152001.25
11174,3295287,14.69999981,532618.25,152001.25
11175,3295288,15.69999981,532618.75,152001.25
11176,3295289,16.29999924,532619.25,152001.25
11177,3295290,15.60000038,532619.75,152001.25
11178,3295291,17,532620.25,152001.25
11179,3295292,11.10000038,532621.25,152001.25
11180,3295293,17,532621.75,152001.25
11181,3295294,16.79999924,532622.25,152001.25
11182,3295295,16.89999962,532622.75,152001.25
11183,3295296,16.79999924,532623.25,152001.25
11184,3295297,16.70000076,532623.75,152001.25
11185,3295298,17.10000038,532624.25,152001.25
11186,3295299,16.89999962,532624.75,152001.25
11187,3295300,17.39999962,532625.25,152001.25
11188,3295301,17.20000076,532625.75,152001.25
11189,3295302,16.70000076,532626.25,152001.25
11190,3295303,16.39999962,532626.75,152001.25
11191,3295304,16.5,532627.25,152001.25
11192,3295305,16.60000038,532627.75,152001.25
11193,3295306,16.5,532628.25,152001.25
11194,3295307,10.10000038,532628.75,152001.25
11195,3295308,16.79999924,532629.25,152001.25
11196,3295309,16.89999962,532629.75,152001.25
11197,3295310,16.89999962,532630.25,152001.25
11198,3295311,17.60000038,532630.75,152001.25
11199,3295312,17.20000076,532631.25,152001.25
11200,3295313,15.69999981,532631.75,152001.25
11201,3295314,15.10000038,532632.25,152001.25
11202,3295315,18.20000076,532633.25,152001.25
11203,3295316,17.5,532633.75,152001.25
11204,3295317,18,532634.25,152001.25
11205,3295318,17.39999962,532634.75,152001.25
11206,3295319,17.29999924,532635.25,152001.25
11207,3295320,9,532636.25,152001.25
11208,3295321,16.39999962,532636.75,152001.25
11209,3295322,17,532637.25,152001.25
11210,3295323,8.899999619,532637.75,152001.25
11211,3295324,16.29999924,532638.25,152001.25
11212,3295325,17.79999924,532638.75,152001.25
11213,3295326,15.89999962,532639.25,152001.25
11214,3295327,17.89999962,532639.75,152001.25
11215,3295328,18,532640.25,152001.25
11216,3295329,17.70000076,532640.75,152001.25
11217,3295330,18.10000038,532641.25,152001.25
11218,3295331,18.5,532641.75,152001.25
11219,3295332,18.39999962,532642.25,152001.25
11220,3295333,18.10000038,532642.75,152001.25
11221,3295334,18.5,532643.25,152001.25
11222,3295335,14.39999962,532643.75,152001.25
11223,3295336,17.70000076,532644.25,152001.25
11224,3295337,17.70000076,532644.75,152001.25
11225,3295338,18.29999924,532645.25,152001.25
11226,3295339,17.89999962,532645.75,152001.25
11227,3295340,16.89999962,532646.25,152001.25
11228,3295341,17.29999924,532647.75,152001.25
11229,3295342,17.10000038,532648.25,152001.25
11230,3295343,16.70000076,532648.75,152001.25
11231,3295344,16.10000038,532649.25,152001.25
